synthetic_time,synthetic_url,original_scope,original_content,original_country_rank,original_world_rank,original_lang,original_path_bin
2024-11-08 18:03:16.709174,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-08 18:51:57.605499,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-08 18:51:58.797051,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-11 13:02:29.199225,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-11 13:02:31.875206,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-11 15:36:50.486875,https://www.morele.net/tommy-hilfiger-saszetka-meska-niebieska-12933205/,Global,Shopping,100,100000,ces,-1
2024-11-11 19:05:37.037137,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-11 19:05:41.105376,"https://www.onet.pl/styl-zycia/joanna-szczerbaty/dlugi-rekaw-o-samookaleczeniach/yfk37vv,30bc1058",Global,Society,10,10000,ces,25
2024-11-11 19:05:41.169572,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-11 19:25:19.641670,https://www.dfa.ie/irish-embassy/bulgaria/,Global,Society,-1,10000,eng,25
2024-11-11 19:26:12.971637,https://www.canva.com/tr_tr/help/using-blackboard-lms/,Global,Society,-1,1000,eng,50
2024-11-12 10:03:10.962544,https://stackoverflow.com/users/6128602/luka5z,Global,Society,-1,10000,eng,25
2024-11-12 10:04:07.113270,https://www.dfa.ie/about-us/our-commitments/privacy-policy/simon-cumbers-media-fund-privacy-policy/,Global,Society,-1,10000,eng,-1
2024-11-12 10:06:52.775963,https://www.dfa.ie/passports-citizenship/passport-express/passport-statistics/,Global,Society,-1,10000,eng,-1
2024-11-12 10:16:10.870390,"https://www.prv.pl/info/domena,guildstreets.keep.pl",Global,Society,500,1000,eng,50
2024-11-12 10:20:58.738349,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,500,1000,eng,-1
2024-11-12 10:24:14.951884,https://www.dfa.ie/?q=quangcaouae.com,Global,Society,-1,100000,eng,25
2024-11-12 16:34:05.193043,https://www.ubereats.com/category/sandy-ut/greek,Global,Business,-1,1000,eng,25
2024-11-12 17:34:13.880336,https://www.dfa.ie/about-us/what-we-do/evaluation-and-audit/,Global,Society,-1,10000,eng,50
2024-11-12 17:50:24.579142,https://www.dfa.ie/about-us/accountability/how-we-are-accountable/foi-requests/discoverytabbody6/corporateservices/20077.php,Global,Society,-1,10000,eng,-1
2024-11-12 18:45:26.402186,https://www.canva.com/ar_eg/graphs/flowcharts/,Global,Society,-1,10000,eng,50
2024-11-12 18:45:34.432920,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,-1,10000,eng,-1
2024-11-12 18:45:40.342922,https://www.canva.com/es_es/plantillas/s/bacterias/,Global,Society,-1,10000,eng,50
2024-11-12 18:46:11.899760,https://www.dfa.ie/irish-embassy/great-britain/news-and-events/latest-news/embassy-arrangements-in-light-of-covid-19.html,Global,Society,-1,10000,eng,-1
2024-11-12 18:46:13.611321,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,-1,10000,eng,-1
2024-11-12 18:46:17.827214,https://www.canva.com/photos/mac6dldh0oa-abdominal-massage/,Global,Society,-1,10000,eng,50
2024-11-12 18:46:30.395129,https://www.canva.com/photos/made_awe3ns-plants-growing-through-landscape-fabric/,Global,Society,-1,10000,eng,-1
2024-11-12 18:48:08.396972,https://stackoverflow.com/users/182072/ewan-todd,Global,Society,-1,10000,eng,25
2024-11-12 18:48:10.393902,https://www.dfa.ie/irish-embassy/portugal/contact-us/all-other-queries/,Global,Society,-1,10000,eng,-1
2024-11-12 18:48:11.408565,https://stackoverflow.com/users/6128602/luka5z,Global,Society,-1,10000,eng,25
2024-11-12 18:48:24.150826,https://www.dfa.ie/passports-citizenship/passport-express/passport-statistics/,Global,Society,-1,10000,eng,-1
2024-11-12 18:48:36.614968,https://www.canva.com/tr_tr/kart/sablonlar/,Global,Society,-1,10000,eng,25
2024-11-12 21:35:42.408094,https://itaka.pl,Global,Business,-1,1000000,ces,1
2024-11-12 21:36:37.815464,https://budujemydom.pl/irbj/stan-surowy-zamkniety/akcesoria-do-okien-i-drzwi/nawiewniki-okienne,Global,Business,-1,1000000,ces,-1
2024-11-12 21:36:48.666936,https://budujemydom.pl/irbj/aktualnosci/100421-nowe-trendy-w-2022-roku-wykorzystujace-drewno-naturalne,Global,Business,-1,1000000,ces,-1
2024-11-12 21:37:23.694476,https://vitalia.pl/dla-dzieci/podstawy-zywienia-dziecka/jadlospis-doskonaly/846-otylosc-niemowlat-i-malych-dzieci.html,Global,Business,-1,1000000,ces,-1
2024-11-12 21:39:23.696207,https://fajnyogrod.pl/katalog-roslin/roslina/pizmian-jadalny/,Global,Business,-1,1000000,ces,50
2024-11-12 21:39:34.330306,https://ethnomuseum.pl/blog/uroczystosci/,Global,Business,-1,1000000,ces,25
2024-11-12 21:39:51.359150,https://www.ing.pl/spolki,Global,Business,-1,1000000,ces,25
2024-11-12 21:39:59.867358,https://galiciajewishmuseum.org/pokaz-filmu-wesele-2/,Global,Business,-1,1000000,ces,25
2024-11-12 21:41:42.557309,https://galiciajewishmuseum.org/spowiedz-starego-czlowieka-spotkanie-z-marcelem-goldmanem-2/,Global,Business,-1,1000000,ces,-1
2024-11-13 11:15:53.505740,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-13 11:15:55.713534,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-13 11:26:14.887821,"https://www.medonet.pl/zdrowie,lysienie-zlosliwe--historia-justyny,artykul,1735344.html",Global,Business,100,10000,ces,-1
2024-11-13 11:27:26.202409,https://www.fakt.pl/pieniadze/uwaga-rosnie-podatek-od-domu-i-mieszkania-zobacz-ile-zaplacisz-w-2025-r/ksg5sky,Global,Business,100,10000,ces,-1
2024-11-13 13:50:25.069861,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-13 13:50:27.285643,"https://www.onet.pl/film/onetfilm/chiny-odwolana-premiera-nie-czas-umierac-nowy-film-o-jamesie-bondzie/1mft7mv,681c1dfa",Global,Society,10,10000,ces,25
2024-11-13 13:50:27.349334,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-13 13:58:55.962208,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-13 13:58:59.556148,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-13 14:44:47.538064,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-13 14:44:50.800301,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-13 15:22:45.179311,https://zhp.pl,Global,Society,-1,100000,ces,1
2024-11-14 12:16:06.305475,https://www.canva.com/photos/madyr4qmjng-photo-of-woman-standing-on-shallow-water/,Global,Society,-1,1000,spa,-1
2024-11-14 12:22:28.542102,https://stackoverflow.com/questions/5182275/datetime-equal-or-greater-than-today-in-mysql/5182310,Global,Society,-1,1000,spa,-1
2024-11-14 12:30:05.634671,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,-1,1000,spa,-1
2024-11-14 12:31:28.199255,https://www.canva.com/photos/mad5wc86o5o-top-view-photo-of-person-writing-on-white-paper/,Global,Society,-1,1000,spa,-1
2024-11-14 12:34:29.602403,https://www.canva.com/photos/made_awe3ns-plants-growing-through-landscape-fabric/,Global,Society,-1,1000,spa,-1
2024-11-14 12:35:16.852601,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,-1,1000,spa,-1
2024-11-14 12:42:36.151155,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 12:44:16.961120,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 12:45:07.410285,https://www.canva.com/photos/made_awe3ns-plants-growing-through-landscape-fabric/,Global,Society,-1,1000,spa,-1
2024-11-14 12:45:16.622349,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 12:45:51.091280,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,-1,1000,spa,-1
2024-11-14 12:48:00.477278,https://stackoverflow.com/users/633802/mattypants?tab=profile,Global,Society,-1,1000000,eng,50
2024-11-14 12:48:10.801103,https://stackoverflow.com/help/badges/1/teacher?userid=16446,Global,Society,-1,1000000,eng,50
2024-11-14 14:41:56.863324,https://www.canva.com/photos/madyr4qmjng-photo-of-woman-standing-on-shallow-water/,Global,Society,-1,1000,spa,-1
2024-11-14 14:42:25.093915,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 14:42:29.926151,https://stackoverflow.com/questions/44080089/how-to-stop-a-running-ttask-thread-safe,Global,Society,-1,1000,spa,-1
2024-11-14 14:42:37.882861,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 14:45:39.034729,https://www.canva.com/photos/mad5wc86o5o-top-view-photo-of-person-writing-on-white-paper/,Global,Society,-1,1000,spa,-1
2024-11-14 14:45:46.311504,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,-1,1000,spa,-1
2024-11-14 14:46:01.252271,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 14:46:02.918857,https://www.canva.com/photos/made_awe3ns-plants-growing-through-landscape-fabric/,Global,Society,-1,1000,spa,-1
2024-11-14 14:47:23.039559,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,-1,1000,spa,-1
2024-11-14 15:40:50.678161,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 15:52:25.266879,https://www.canva.com/photos/mad5wc86o5o-top-view-photo-of-person-writing-on-white-paper/,Global,Society,-1,1000,spa,-1
2024-11-14 15:53:54.714765,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 16:00:57.969366,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-14 16:00:58.951428,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-14 16:02:29.449657,https://www.canva.com/photos/mad5wc86o5o-top-view-photo-of-person-writing-on-white-paper/,Global,Society,-1,1000,spa,-1
2024-11-14 16:03:06.501703,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,-1,1000,spa,-1
2024-11-14 16:03:37.269696,https://stackoverflow.com/questions/44080089/how-to-stop-a-running-ttask-thread-safe,Global,Society,-1,1000,spa,-1
2024-11-14 16:04:32.261754,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 16:06:54.214202,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 16:12:30.093329,https://www.canva.com/es_mx/plantillas/s/catalogos/,Global,Society,-1,1000,spa,50
2024-11-14 16:12:44.368422,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,-1,1000,spa,-1
2024-11-14 16:22:48.164383,https://stackoverflow.com/questions/5182275/datetime-equal-or-greater-than-today-in-mysql/5182310,Global,Society,-1,1000,spa,-1
2024-11-14 19:20:33.749741,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,-1,1000,spa,-1
2024-11-14 19:20:40.653966,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 19:20:43.554123,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,-1,1000,spa,-1
2024-11-14 20:37:56.248169,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Local,Society,-1,-1,eng,-1
2024-11-14 20:38:28.140730,https://www.canva.com/photos/made_awe3ns-plants-growing-through-landscape-fabric/,Global,Society,-1,1000,spa,-1
2024-11-14 20:38:33.101209,https://www.canva.com/photos/madyr4qmjng-photo-of-woman-standing-on-shallow-water/,Global,Society,-1,1000,spa,-1
2024-11-14 20:38:48.146546,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,-1,1000,spa,-1
2024-11-14 20:38:53.591823,https://www.canva.com/photos/madyr4qmjng-photo-of-woman-standing-on-shallow-water/,Global,Society,-1,1000,spa,-1
2024-11-14 20:38:58.959932,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 20:39:00.742222,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 20:39:02.139986,https://www.canva.com/photos/madyr4qmjng-photo-of-woman-standing-on-shallow-water/,Global,Society,-1,1000,spa,-1
2024-11-14 20:39:03.467180,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,-1,1000,spa,-1
2024-11-14 20:39:39.283198,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,-1,1000,spa,-1
2024-11-14 20:39:41.160864,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,-1,1000,spa,-1
2024-11-14 20:49:22.206928,https://www.canva.com/ar_eg/graphs/flowcharts/,Global,Society,-1,1000,spa,50
2024-11-14 20:50:39.810803,https://www.canva.com/sv_se/mallar/eaejuzhqvq0-bl-fj-drar-m-nster-citat-bokm-rke/,Global,Society,-1,1000,spa,-1
2024-11-14 21:14:52.049252,https://www.canva.com/photos/mad5wc86o5o-top-view-photo-of-person-writing-on-white-paper/,Global,Society,-1,1000,spa,-1
2024-11-15 11:29:57.664815,https://www.sofascore.com/player/ronald/931521,Local,News,-1,-1,eng,25
2024-11-15 11:30:13.645686,https://www.sofascore.com/cricket,Local,News,-1,-1,eng,25
2024-11-15 11:32:51.349502,https://www.morele.net/miracle-fish-kolowrotek-wedkarski-fb2000-6bb-zapasowa-szpula-10383834/,Global,Shopping,100,100000,ces,-1
2024-11-15 11:33:06.705652,https://morele.net,Global,Shopping,100,100000,ces,1
2024-11-15 11:33:21.216543,"https://www.morele.net/kategoria/drukarki-laserowe-279/,,,,,37,,,,,/1/",Global,Shopping,100,100000,ces,50
2024-11-15 11:33:24.580496,"https://www.morele.net/kategoria/zestawy-prysznicowe-10238/,,,,,2343,,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 11:33:29.082816,https://www.morele.net/wiadomosc/glosniki-na-impreze-jaki-glosnik-bluetooth-warto-kupic/7964/,Global,Shopping,100,100000,ces,-1
2024-11-15 11:33:46.832866,https://morele.net,Global,Shopping,100,100000,ces,1
2024-11-15 12:20:11.694874,https://www.canva.com/pl_pl/help/connect-to-moodle/,Global,Society,-1,10000,eng,50
2024-11-15 13:37:40.733461,https://morele.net,Global,Shopping,100,100000,ces,1
2024-11-15 13:38:26.807788,"https://www.morele.net/kategoria/zestawy-prysznicowe-10238/,,,,,2343,,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 13:40:28.066735,https://www.morele.net/wiadomosci/,Global,Shopping,100,100000,ces,25
2024-11-15 13:40:40.347095,https://www.morele.net/wiadomosc/glosniki-na-impreze-jaki-glosnik-bluetooth-warto-kupic/7964/,Global,Shopping,100,100000,ces,-1
2024-11-15 13:40:46.163790,https://www.morele.net/wiadomosc/ile-stopni-ma-woda-z-czajnika/19152/,Global,Shopping,100,100000,ces,50
2024-11-15 13:40:52.501608,https://www.morele.net/kategoria/normalia-12201/,Global,Shopping,100,100000,ces,50
2024-11-15 13:41:04.960725,"https://www.morele.net/kategoria/koszulki-meskie-1551/,,,,,3871,,,0,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 13:41:06.677518,"https://www.morele.net/kategoria/koperty-343/,,,,,,,,0,,,,8445o1045428/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 13:41:08.672464,https://www.morele.net/wiadomosc/jak-zarejestrowac-karte-sim-gdzie-to-zrobic/22434/,Global,Shopping,100,100000,ces,-1
2024-11-15 13:41:17.808408,https://www.morele.net/kategorie/producenci/goki-5839/,Global,Shopping,100,100000,ces,50
2024-11-15 13:41:23.282608,"https://www.morele.net/kategoria/skarpety-10014/,,,,,,,,0,,,,38247o1921244/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 13:41:30.559717,https://www.morele.net/wklad-filtrujacy-brita-maxtra-pro-pure-performance-6-szt-5941563/,Global,Shopping,100,100000,ces,-1
2024-11-15 14:32:44.845257,https://www.canva.com/hu_hu/help/team-banner-logo/,Global,Society,-1,10000,eng,50
2024-11-15 15:27:11.160431,https://www.morele.net/wiadomosc/kapielowki-czy-szorty-meskie-co-wybrac/21124/,Global,Shopping,100,100000,ces,-1
2024-11-15 15:35:08.779640,https://morele.net,Global,Shopping,100,100000,ces,1
2024-11-15 15:35:12.714239,"https://www.morele.net/kategoria/koszulki-meskie-1551/,,,,,3871,,,0,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 15:35:38.916249,"https://www.morele.net/kategoria/zestawy-prysznicowe-10238/,,,,,2343,,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 15:36:12.479529,https://www.morele.net/wiadomosc/jak-zarejestrowac-karte-sim-gdzie-to-zrobic/22434/,Global,Shopping,100,100000,ces,-1
2024-11-15 15:36:21.628832,https://www.morele.net/wiadomosc/glosniki-na-impreze-jaki-glosnik-bluetooth-warto-kupic/7964/,Global,Shopping,100,100000,ces,-1
2024-11-15 15:37:03.849411,https://www.morele.net/wiadomosci/,Global,Shopping,100,100000,ces,25
2024-11-15 15:37:56.995522,"https://www.morele.net/kategoria/koszulki-meskie-1551/,,,,,3871,,,0,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 15:38:11.324327,https://www.morele.net/wiadomosci/,Global,Shopping,100,100000,ces,25
2024-11-15 15:38:40.358805,https://www.morele.net/wiadomosc/kapielowki-czy-szorty-meskie-co-wybrac/21124/,Global,Shopping,100,100000,ces,-1
2024-11-15 15:38:47.968044,https://www.morele.net/wiadomosc/jak-zarejestrowac-karte-sim-gdzie-to-zrobic/22434/,Global,Shopping,100,100000,ces,-1
2024-11-15 15:38:54.444719,https://www.morele.net/wiadomosci/,Global,Shopping,100,100000,ces,25
2024-11-15 15:40:55.694989,https://www.dfa.ie/about-us/our-commitments/privacy-policy/simon-cumbers-media-fund-privacy-policy/,Global,Society,-1,10000,eng,-1
2024-11-15 15:41:00.153767,https://www.morele.net/wiadomosci/,Global,Shopping,100,100000,ces,25
2024-11-15 15:42:00.127174,https://www.morele.net/wklad-filtrujacy-brita-maxtra-pro-pure-performance-6-szt-5941563/,Global,Shopping,100,100000,ces,-1
2024-11-15 15:42:18.441411,"https://www.morele.net/kategoria/koszulki-meskie-1551/,,,,,3871,,,0,,,,/1/",Global,Shopping,100,100000,ces,-1
2024-11-15 15:42:21.499828,https://www.morele.net/opticum-antena-dvb-t-opticum-ax-900-lte-combo-lite-7131205/,Global,Shopping,100,100000,ces,-1
2024-11-15 16:43:52.076861,https://stackoverflow.com/questions/46323700/dyld-dyld-sim-not-compatible-mach-o,Global,Society,500,1000,eng,-1
2024-11-15 16:47:31.331928,https://www.dfa.ie/irish-embassy/portugal/contact-us/all-other-queries/,Global,Society,-1,10000,eng,-1
2024-11-15 17:29:22.902766,https://stackoverflow.com/questions/44080089/how-to-stop-a-running-ttask-thread-safe,Global,Society,500,1000,eng,-1
2024-11-15 17:29:33.492975,https://www.canva.com/hu_hu/help/team-banner-logo/,Global,Society,-1,10000,eng,50
2024-11-15 17:30:41.718378,https://stackoverflow.com/questions/5182275/datetime-equal-or-greater-than-today-in-mysql/5182310,Global,Society,500,1000,eng,-1
2024-11-15 17:41:34.635246,https://www.canva.com/photos/made_awe3ns-plants-growing-through-landscape-fabric/,Global,Society,-1,10000,eng,-1
2024-11-15 17:41:58.108989,https://stackoverflow.com/users/633802/mattypants?tab=profile,Global,Society,-1,10000,eng,50
2024-11-15 17:42:05.570825,https://stackoverflow.com/users/3864926/bret-van-putten,Global,Society,-1,10000,eng,50
2024-11-15 17:42:15.464098,https://stackoverflow.com/users/4953216/kevin-hammet,Global,Society,-1,10000,eng,50
2024-11-15 17:42:28.316039,https://stackoverflow.com/users/1272950/y%c7%9ds%ca%9e%c7%9dla,Global,Society,-1,10000,eng,50
2024-11-15 17:48:45.097292,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,500,1000,eng,-1
2024-11-16 09:09:42.715114,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,500,1000,eng,-1
2024-11-16 09:11:43.892427,https://www.dfa.ie/home/index.aspx?id=83550,Global,Society,-1,10000,eng,50
2024-11-16 10:23:38.185231,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,500,1000,eng,-1
2024-11-18 10:52:12.421554,https://stackoverflow.com/users/1786873/leonardo-allievi?tab=tags,Global,Society,500,1000,eng,50
2024-11-18 10:53:29.741317,https://stackoverflow.com/questions/44080089/how-to-stop-a-running-ttask-thread-safe,Global,Society,500,1000,eng,-1
2024-11-18 10:58:17.458661,https://stackoverflow.com/help/badges/1287/excavator?userid=5423717,Global,Society,-1,10000,eng,50
2024-11-18 11:00:45.460615,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,500,1000,eng,-1
2024-11-18 11:16:10.014014,https://www.dfa.ie/irish-embassy/luxembourg/our-services/new-to-luxembourg/sports-and-leisure-in-luxembourg/,Global,Society,-1,10000,eng,-1
2024-11-18 12:11:14.068003,https://www.dfa.ie/?q=quangcaouae.com,Global,Society,-1,10000,eng,25
2024-11-18 12:11:37.359590,https://www.dfa.ie/about-us/accountability/how-we-are-accountable/foi-requests/discoverytabbody6/corporateservices/20077.php,Global,Society,-1,10000,eng,-1
2024-11-18 13:25:40.113361,https://www.dailymotion.com/londonjones/playlists,Global,News,500,100,eng,-1
2024-11-18 13:26:19.550559,https://www.canva.com/nl_nl/sjablonen/s/plan-van-aanpak/,Global,Society,-1,10000,eng,50
2024-11-18 13:27:12.844703,https://www.dfa.ie/?q=quangcaouae.com,Global,Society,-1,100,eng,25
2024-11-18 13:27:47.746292,https://www.dfa.ie/irish-embassy/great-britain/news-and-events/latest-news/embassy-arrangements-in-light-of-covid-19.html,Global,Society,-1,10000,eng,-1
2024-11-18 13:28:45.226557,https://stackoverflow.com/questions/5182275/datetime-equal-or-greater-than-today-in-mysql/5182310,Global,Society,500,1000,eng,-1
2024-11-18 13:31:02.164885,https://www.dfa.ie/about-us/accountability/how-we-are-accountable/foi-requests/discoverytabbody6/corporateservices/20077.php,Global,Society,-1,10000,eng,-1
2024-11-18 13:31:33.817222,https://stackoverflow.com/users/3864926/bret-van-putten,Global,Society,-1,10000,eng,50
2024-11-18 14:10:49.217297,https://onet.pl,Global,Society,10,10000,ces,1
2024-11-18 14:10:54.386609,https://www.onet.pl/autorzy/grupa-onet/dominik-pinkowski,Global,Society,10,10000,ces,50
2024-11-18 14:19:03.769251,"https://www.empik.com/dracula-stoker-bram,p1310836796,ebooki-i-mp3-p",Global,Society,10,10,eng,50
2024-11-18 14:19:04.994297,"https://www.onet.pl/styl-zycia/onetdom/w-kwietniu-wysiej-te-rosliny-mozesz-je-hodowac-na-balkonie/y9n8wwq,2b83378a",Global,Society,10,10,eng,25
2024-11-18 14:48:20.394987,https://www.dailymotion.com/international-nova,Global,News,500,100,eng,-1
2024-11-18 15:01:30.883873,https://stackoverflow.com/questions/5182275/datetime-equal-or-greater-than-today-in-mysql/5182310,Global,Society,500,1000,eng,-1
2024-11-18 17:18:38.180210,https://www.canva.com/es_mx/plantillas/s/catalogos/,Global,Society,-1,10000,eng,50
2024-11-18 17:20:22.546806,https://www.dfa.ie/embassies/irish-embassies-abroad/europe/luxembourg/,Global,Society,-1,10000,eng,-1
2024-11-18 17:20:51.913689,https://www.dfa.ie/about-us/what-we-do/evaluation-and-audit/,Global,Society,-1,100,eng,50
2024-11-18 17:21:25.243782,https://stackoverflow.com/questions/5182275/datetime-equal-or-greater-than-today-in-mysql/5182310,Global,Society,500,1000,eng,-1
2024-11-18 17:33:07.076937,https://www.canva.com/colors/color-palettes/ice-cold-rose/,Global,Society,-1,10000,eng,50
2024-11-18 17:54:37.772802,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,500,1000,eng,-1
2024-11-18 17:55:21.122750,https://www.dailymotion.com/annakendrick/playlists?sort=alphaaz,Global,News,500,100,eng,-1
2024-11-18 17:55:41.801658,https://stackoverflow.com/users/182072/ewan-todd,Global,Society,-1,100,eng,25
2024-11-18 17:58:39.180061,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,500,1000,eng,-1
2024-11-18 18:43:54.576324,https://onet.pl,Global,News,10,10000,ces,1
2024-11-18 19:16:07.120151,https://www.komputerswiat.pl/artykuly/redakcyjne/jaki-program-do-czytania-ebookow-na-pc-poznaj-najlepsze-aplikacje/9j7vy07,Global,Society,500,1000,eng,-1
2024-11-18 19:16:25.793030,https://jakdojade.pl/bydgoszcz/rozklad-jazdy/linia/zdmikp_bydgoszcz-83/kierunek/tatrza%c5%84skie,Global,Business,-1,100000,eng,-1
2024-11-18 19:16:47.929680,https://fora.pl/index.php?file=cat&md=index&cid=41&page=4&sb=0&so=1,Global,Society,500,1000,eng,-1
2024-11-18 19:23:03.881682,https://stackoverflow.com/questions/27555273/passing-parameters-to-verilog-modules,Global,Society,500,1000,eng,-1
2024-11-18 19:31:14.264383,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,500,1000,eng,-1
2024-11-18 19:31:24.239996,https://www.dailymotion.com/forbes,Global,News,500,100,eng,-1
2024-11-18 19:54:02.068704,https://stackoverflow.com/users/3864926/bret-van-putten,Global,Society,-1,10000,eng,50
2024-11-18 19:59:01.317744,https://stackoverflow.com/questions/42252029/skipping-of-user-input-by-java,Global,Society,500,1000,eng,-1
2024-11-18 20:00:37.609288,https://stackoverflow.com/questions/51876823/telegram-bot-with-python-telegram-bot-library,Global,Society,-1,100,eng,-1
2024-11-19 08:52:18.176351,"https://www.empik.com/the-last-convoy-kat,p1255865604,muzyka-p",Global,Society,10,10,eng,50
2024-11-19 08:52:19.474104,"https://www.onet.pl/styl-zycia/whitemad/nowy-plac-teatralny-w-warszawie-coraz-blizej-ruszyly-konsultacje/48q1whv,30bc1058",Global,Society,10,10,eng,25
2024-11-19 08:54:37.611784,"https://www.empik.com/rywalka-jones-sandie,p1201164326,ksiazka-p",Global,Society,10,10,eng,50
2024-11-19 08:54:38.606103,"https://www.empik.com/gra-w-literkowej-krainie-adamigo,p1408891441,zabawki-p",Global,Society,10,10,eng,25
